pkts_per_sec,bytes_per_sec,avg_pkt_size,src_ip_count,label
9.55339628915948,936.2328363376291,98.0,2,0
3.981786309296394,390.21505831104656,98.0,2,0
1.1941525500455248,117.02694990446143,98.0,2,0
9.545718521283288,935.4804150857622,98.0,2,0
9.573101397849575,938.1639369892583,98.0,2,0
9.567316092167323,937.5969770323976,98.0,2,0
9.55596010474569,936.4840902650776,98.0,2,0
9.568802580469274,937.7426528859888,98.0,2,0
9.554186962084426,936.3103222842738,98.0,2,0
9.550761355579256,935.9746128467671,98.0,2,0
9.544397559972072,935.3509608772632,98.0,2,0
9.558939195704182,936.7760411790099,98.0,2,0
9.558415474364754,936.7247164877458,98.0,2,0
9.565970966052559,937.4651546731507,98.0,2,0
9.558570224870204,936.7398820372799,98.0,2,0
9.554188322299696,936.3104555853702,98.0,2,0
9.553832865883754,936.2756208566079,98.0,2,0
9.96912552196854,976.9743011529168,98.0,2,0
9.54544742061126,935.4538472199037,98.0,2,0
9.562412911247593,937.1164653022641,98.0,2,0
9.571708682328092,938.027450868153,98.0,2,0
9.562251677898889,937.1006644340911,98.0,2,0
9.548140554346928,935.7177743259989,98.0,2,0
9.566837822175833,937.5501065732317,98.0,2,0
9.561242162823497,937.0017319567027,98.0,2,0
9.558350126682448,936.71831241488,98.0,2,0
9.5676098063744,937.6257610246911,98.0,2,0
9.540185959298213,934.938224011225,98.0,2,0
9.558939195704182,936.7760411790099,98.0,2,0
9.561467389278182,937.0238041492618,98.0,2,0
9.558703650149607,936.7529577146615,98.0,2,0
9.541198267399393,935.0374302051404,98.0,2,0
9.765081073766522,956.9779452291192,98.0,2,0
9.561954659428974,937.0715566240395,98.0,2,0
9.570781340382736,937.936571357508,98.0,2,0
9.55809918173443,936.6937198099741,98.0,2,0
9.560360430692198,936.9153222078353,98.0,2,0
9.56191560332705,937.067729126051,98.0,2,0
9.572502389481205,938.105234169158,98.0,2,0
9.566439148852378,937.5110365875331,98.0,2,0
9.562878474671077,937.1620905177655,98.0,2,0
9.572609804918578,938.1157608820206,98.0,2,0
9.551250253871718,936.0225248794284,98.0,2,0
9.960316453886602,976.111012480887,98.0,2,0
9.557785178768455,936.6629475193085,98.0,2,0
